Date,Crop_Type,Actual_Crop_Yield,Predicted_Crop_Yield,Actual_Soil_Quality,Predicted_Soil_Quality
2015-09-08,Rice,0.0,,53.08333333333333,
2015-09-09,Rice,70.52443814723631,,53.08333333333333,
2015-09-10,Rice,27.330086004368155,,27.33333333333333,
2015-09-11,Rice,54.66935405487799,,16.666666666666668,
2015-09-12,Rice,40.13644134239756,,27.33333333333333,
2015-09-13,Rice,69.31588230852654,,42.58333333333333,
2015-09-14,Rice,62.097841132902715,,27.33333333333333,
2015-09-15,Rice,16.028195505587394,,27.33333333333333,
2015-09-16,Rice,63.54128910726128,,72.66666666666666,
2015-09-17,Rice,58.61172614543048,,42.58333333333333,
2015-09-18,Rice,0.0,,16.666666666666668,
2015-09-19,Rice,0.0,,27.33333333333333,
2015-09-20,Rice,27.453517688787084,,42.58333333333333,
2015-09-21,Rice,84.31605564256782,,72.66666666666666,
2015-09-22,Rice,53.807484541976024,,53.08333333333333,
2015-09-23,Rice,14.428401379236089,,27.33333333333333,
2015-09-24,Rice,23.19687220457401,,42.58333333333333,
2015-09-25,Rice,25.24011427170204,,27.33333333333333,
2015-09-26,Rice,56.08326478925538,,72.66666666666666,
2015-09-27,Rice,14.70904586060782,,53.08333333333333,
2015-09-28,Rice,3.13846399266901,,42.58333333333333,
2015-09-29,Rice,0.0,,42.58333333333333,
2015-09-30,Rice,39.441942445314616,,42.58333333333333,
2015-10-01,Rice,58.56746996470845,,53.08333333333333,
2015-10-02,Rice,18.498630769939695,,27.33333333333333,
2015-10-03,Rice,49.59998381825177,,72.66666666666666,
2015-10-04,Rice,58.88796359199728,,27.33333333333333,
2015-10-05,Rice,45.89168248540053,,42.58333333333333,
2015-10-06,Rice,42.81848884408274,,27.33333333333333,
2015-10-07,Rice,36.72283846401625,,42.58333333333333,
2015-10-08,Rice,57.364666308922295,,16.666666666666668,
2015-10-09,Rice,77.64097478854798,,53.08333333333333,
2015-10-10,Rice,0.0,,27.33333333333333,
2015-10-11,Rice,52.961164367606,,16.666666666666668,
2015-10-12,Rice,33.71968389152786,,72.66666666666666,
2015-10-13,Rice,19.79683962154757,,72.66666666666666,
2015-10-14,Rice,60.818852818753896,,72.66666666666666,
2015-10-15,Rice,0.0,,16.666666666666668,
2015-10-16,Rice,40.89773535813797,,16.666666666666668,
2015-10-17,Rice,0.0,,16.666666666666668,
2015-10-18,Rice,27.16981414032655,,42.58333333333333,
2015-10-19,Rice,8.546541748801292,,27.33333333333333,
2015-10-20,Rice,49.23833343162334,,53.08333333333333,
2015-10-21,Rice,25.71520660929778,,16.666666666666668,
2015-10-22,Rice,50.228452662497645,,27.33333333333333,
2015-10-23,Rice,0.0,,72.66666666666666,
2015-10-24,Rice,0.0,,42.58333333333333,
2015-10-25,Rice,49.632084555720574,,53.08333333333333,
2015-10-26,Rice,25.60713925683704,,72.66666666666666,
2015-10-27,Rice,40.60290066174196,,27.33333333333333,
2015-10-28,Rice,113.18655167515315,,72.66666666666666,
2015-10-29,Rice,75.28112667765326,,72.66666666666666,
2015-10-30,Rice,50.99712019661354,,27.33333333333333,
2015-10-31,Rice,49.233254446957446,,27.33333333333333,
2015-11-01,Rice,29.322377823944173,,53.08333333333333,
2015-11-02,Rice,48.1749941767638,,53.08333333333333,
2015-11-03,Rice,4.070470756447378,,72.66666666666666,
2015-11-04,Rice,88.44751535976688,,53.08333333333333,
2015-11-05,Rice,74.5077945686931,,72.66666666666666,
2015-11-06,Rice,75.1965422971962,,72.66666666666666,
2015-11-07,Rice,27.695272849470488,,42.58333333333333,
2015-11-08,Rice,0.0,,16.666666666666668,
2015-11-09,Rice,62.933364147455535,,42.58333333333333,
2015-11-10,Rice,52.31983613148857,,72.66666666666666,
2015-11-11,Rice,68.96646969002978,,27.33333333333333,
2015-11-12,Rice,46.13885276909766,,53.08333333333333,
2015-11-13,Rice,62.393663471358735,,72.66666666666666,
2015-11-14,Rice,33.94372772272599,,16.666666666666668,
2015-11-15,Rice,25.492989617656857,,72.66666666666666,
2015-11-16,Rice,44.93554899403843,,53.08333333333333,
2015-11-17,Rice,0.0,,42.58333333333333,
2015-11-18,Rice,23.163940104686667,,72.66666666666666,
2015-11-19,Rice,9.125345721234488,,27.33333333333333,
2015-11-20,Rice,9.17035134787994,,27.33333333333333,
2015-11-21,Rice,57.15528235983656,,53.08333333333333,
2015-11-22,Rice,29.0182456777601,,16.666666666666668,
2015-11-23,Rice,54.9971722089776,,42.58333333333333,
2015-11-24,Rice,11.487950387749663,,42.58333333333333,
2015-11-25,Rice,0.0,,72.66666666666666,
2015-11-26,Rice,24.77586797256493,,42.58333333333333,
2015-11-27,Rice,60.205712644111756,,72.66666666666666,
2015-11-28,Rice,44.62992573306678,,27.33333333333333,
2015-11-29,Rice,0.0,,16.666666666666668,
2015-11-30,Rice,12.11013811267192,,42.58333333333333,
2015-12-01,Rice,65.16532461786296,,42.58333333333333,
2015-12-02,Rice,0.0,,53.08333333333333,
2015-12-03,Rice,0.0,,16.666666666666668,
2015-12-04,Rice,101.0785296561442,,72.66666666666666,
2015-12-05,Rice,0.0,,72.66666666666666,
2015-12-06,Rice,0.0,,53.08333333333333,
2015-12-07,Rice,19.736692680100504,,42.58333333333333,
2015-12-08,Rice,0.0,,53.08333333333333,
2015-12-09,Rice,58.18802440883573,,16.666666666666668,
2015-12-10,Rice,0.0,,16.666666666666668,
2015-12-11,Rice,10.253639289923424,,72.66666666666666,
2015-12-12,Rice,8.395494644595079,,16.666666666666668,
2015-12-13,Rice,36.2407849096986,,16.666666666666668,
2015-12-14,Rice,0.0,,53.08333333333333,
2015-12-15,Rice,0.0,,72.66666666666666,
2015-12-16,Rice,0.0,,42.58333333333333,
2015-12-17,Rice,43.168623737760576,,27.33333333333333,
2015-12-18,Rice,0.0,,72.66666666666666,
2015-12-19,Rice,6.033538406818476,,72.66666666666666,
2015-12-20,Rice,0.8363616586505991,,27.33333333333333,
2015-12-21,Rice,26.87633794837897,,42.58333333333333,
2015-12-22,Rice,0.0,,53.08333333333333,
2015-12-23,Rice,19.29593498496025,,53.08333333333333,
2015-12-24,Rice,53.28309143204016,,53.08333333333333,
2015-12-25,Rice,0.0,,53.08333333333333,
2015-12-26,Rice,0.0,,16.666666666666668,
2015-12-27,Rice,0.0,,27.33333333333333,
2015-12-28,Rice,0.0,,27.33333333333333,
2015-12-29,Rice,0.0,,16.666666666666668,
2015-12-30,Rice,30.3185491434234,,42.58333333333333,
2015-12-31,Rice,0.0,,42.58333333333333,
2016-01-01,Rice,29.182920075680705,,53.08333333333333,
2016-01-02,Rice,27.823847432885778,,42.58333333333333,
2016-01-03,Rice,4.349523824746079,,42.58333333333333,
2016-01-04,Rice,0.0,,27.33333333333333,
2016-01-05,Rice,2.7862618596683895,,53.08333333333333,
2016-01-06,Rice,0.0,,72.66666666666666,
2016-01-07,Rice,0.0,,16.666666666666668,
2016-01-08,Rice,27.505278666691872,,42.58333333333333,
2016-01-09,Rice,0.0,,72.66666666666666,
2016-01-10,Rice,0.0,,16.666666666666668,
2016-01-11,Rice,6.390222797986045,,72.66666666666666,
2016-01-12,Rice,24.7815940077006,,16.666666666666668,
2016-01-13,Rice,0.0,,16.666666666666668,
2016-01-14,Rice,0.0,,16.666666666666668,
2016-01-15,Rice,20.917029566605905,,72.66666666666666,
2016-01-16,Rice,0.0,,27.33333333333333,
2016-01-17,Rice,45.04282575164124,,16.666666666666668,
2016-01-18,Rice,0.0,,27.33333333333333,
2016-01-19,Rice,0.0,,27.33333333333333,
2016-01-20,Rice,0.0,,72.66666666666666,
2016-01-21,Rice,9.04689881470517,,72.66666666666666,
2016-01-22,Rice,0.37778725352752573,,16.666666666666668,
2016-01-23,Rice,43.26200606686572,,42.58333333333333,
2016-01-24,Rice,0.0,,53.08333333333333,
2016-01-25,Rice,40.42314136607818,,27.33333333333333,
2016-01-26,Rice,2.182984590840782,,72.66666666666666,
2016-01-27,Rice,54.06928030105009,,53.08333333333333,
2016-01-28,Rice,0.0,,53.08333333333333,
2016-01-29,Rice,0.0,,42.58333333333333,
2016-01-30,Rice,20.510978282383206,,27.33333333333333,
2016-01-31,Rice,9.487995573560344,,42.58333333333333,
2016-02-01,Rice,91.53536452126694,,72.66666666666666,
2016-02-02,Rice,0.0,,72.66666666666666,
2016-02-03,Rice,12.595084958551023,,16.666666666666668,
2016-02-04,Rice,0.0,,53.08333333333333,
2016-02-05,Rice,34.663390787448385,,72.66666666666666,
2016-02-06,Rice,0.0,,16.666666666666668,
2016-02-07,Rice,25.93175796053966,,27.33333333333333,
2016-02-08,Rice,7.336003193347377,,16.666666666666668,
2016-02-09,Rice,0.0,,72.66666666666666,
2016-02-10,Rice,0.0,,42.58333333333333,
2016-02-11,Rice,0.0,,42.58333333333333,
2016-02-12,Rice,0.0,,42.58333333333333,
2016-02-13,Rice,0.0,,72.66666666666666,
2016-02-14,Rice,34.24819035257748,,72.66666666666666,
2016-02-15,Rice,0.058866066134882544,,42.58333333333333,
2016-02-16,Rice,26.707368567786943,,42.58333333333333,
2016-02-17,Rice,4.777443111778343,,42.58333333333333,
2016-02-18,Rice,0.0,,72.66666666666666,
2016-02-19,Rice,0.0,,53.08333333333333,
2016-02-20,Rice,13.591134443823892,,53.08333333333333,
2016-02-21,Rice,18.431319135565545,,27.33333333333333,
2016-02-22,Rice,0.0,,53.08333333333333,
2016-02-23,Rice,0.10548186671933735,,27.33333333333333,
2016-02-24,Rice,0.0,,27.33333333333333,
2016-02-25,Rice,0.0,,27.33333333333333,
2016-02-26,Rice,17.85305233683905,,16.666666666666668,
2016-02-27,Rice,0.0,,27.33333333333333,
2016-02-28,Rice,0.0,,16.666666666666668,
2016-02-29,Rice,0.0,,72.66666666666666,
2016-03-01,Rice,19.82431401595456,,42.58333333333333,
2016-03-02,Rice,50.11918067252025,,16.666666666666668,
2016-03-03,Rice,47.22618748262107,,42.58333333333333,
2016-03-04,Rice,48.05341994576759,,27.33333333333333,
2016-03-05,Rice,23.010194601647893,,42.58333333333333,
2016-03-06,Rice,107.86079561583772,,72.66666666666666,
2016-03-07,Rice,46.73336245046285,,42.58333333333333,
2016-03-08,Rice,49.281029935923065,,42.58333333333333,
2016-03-09,Rice,34.11918005305023,,72.66666666666666,
2016-03-10,Rice,30.847734625713024,,42.58333333333333,
2016-03-11,Rice,103.45044990671435,,72.66666666666666,
2016-03-12,Rice,26.719327442714416,,16.666666666666668,
2016-03-13,Rice,41.06446521479911,,53.08333333333333,
2016-03-14,Rice,48.39773905324878,,27.33333333333333,
2016-03-15,Rice,97.46453160700806,,72.66666666666666,
2016-03-16,Rice,120.52079383490525,,72.66666666666666,
2016-03-17,Rice,32.923713784267925,,53.08333333333333,
2016-03-18,Rice,72.86329225993353,,53.08333333333333,
2016-03-19,Rice,56.20555796443611,,16.666666666666668,
2016-03-20,Rice,57.9305482647688,,27.33333333333333,
2016-03-21,Rice,66.86951347223174,,72.66666666666666,
2016-03-22,Rice,43.1965519912551,,27.33333333333333,
2016-03-23,Rice,69.38457114483059,,16.666666666666668,
2016-03-24,Rice,43.23776985960895,,27.33333333333333,
2016-03-25,Rice,14.466031449190197,,72.66666666666666,
2016-03-26,Rice,72.42803547662359,,53.08333333333333,
2016-03-27,Rice,74.79896258209503,,16.666666666666668,
2016-03-28,Rice,29.35357005261534,,27.33333333333333,
2016-03-29,Rice,51.65795352678567,,53.08333333333333,
2016-03-30,Rice,24.53338478318048,,53.08333333333333,
2016-03-31,Rice,78.61826522152415,,72.66666666666666,
2016-04-01,Rice,44.965509334999865,,16.666666666666668,
2016-04-02,Rice,58.71470904999083,,16.666666666666668,
2016-04-03,Rice,0.0,,72.66666666666666,
2016-04-04,Rice,18.661289868687724,,53.08333333333333,
2016-04-05,Rice,90.44073622457591,,72.66666666666666,
2016-04-06,Rice,24.684013594259856,,27.33333333333333,
2016-04-07,Rice,105.77672912685924,,72.66666666666666,
2016-04-08,Rice,46.28651149707586,,27.33333333333333,
2016-04-09,Rice,92.3833075510022,,72.66666666666666,
2016-04-10,Rice,87.28628599324465,,72.66666666666666,
2016-04-11,Rice,50.19414045425934,,16.666666666666668,
2016-04-12,Rice,34.12822893116725,,53.08333333333333,
2016-04-13,Rice,34.40862851755143,,72.66666666666666,
2016-04-14,Rice,1.269911367456114,,72.66666666666666,
2016-04-15,Rice,88.23100415592495,,53.08333333333333,
2016-04-16,Rice,38.66351096455539,,16.666666666666668,
2016-04-17,Rice,39.196054731530594,,16.666666666666668,
2016-04-18,Rice,70.92755496414938,,53.08333333333333,
2016-04-19,Rice,82.8773275082343,,53.08333333333333,
2016-04-20,Rice,0.0,,27.33333333333333,
2016-04-21,Rice,98.10648442251065,,72.66666666666666,
2016-04-22,Rice,58.34076144517506,,42.58333333333333,
2016-04-23,Rice,63.51669483629091,,16.666666666666668,
2016-04-24,Rice,57.5238063532649,,72.66666666666666,
2016-04-25,Rice,91.65131774925426,,72.66666666666666,
2016-04-26,Rice,46.56591811518134,,27.33333333333333,
2016-04-27,Rice,60.507940122453604,,16.666666666666668,
2016-04-28,Rice,67.06225204222595,,27.33333333333333,
2016-04-29,Rice,24.216142458582755,,72.66666666666666,
2016-04-30,Rice,46.00889206989167,,72.66666666666666,
2016-05-01,Rice,43.23602659434883,,16.666666666666668,
2016-05-02,Rice,26.49509916346428,,53.08333333333333,
2016-05-03,Rice,43.75606049130702,,42.58333333333333,
2016-05-04,Rice,50.34602377752269,,27.33333333333333,
2016-05-05,Rice,63.738744964923086,,42.58333333333333,
2016-05-06,Rice,69.07738555172718,,27.33333333333333,
2016-05-07,Rice,79.44496714325588,,27.33333333333333,
2016-05-08,Rice,56.609045110863974,,42.58333333333333,
2016-05-09,Rice,66.5932446972631,,42.58333333333333,
2016-05-10,Rice,68.51654112823903,,53.08333333333333,
2016-05-11,Rice,3.7525720606234003,,42.58333333333333,
2016-05-12,Rice,60.316299678511825,,53.08333333333333,
2016-05-13,Rice,50.63865822375472,,27.33333333333333,
2016-05-14,Rice,21.117754049341567,,72.66666666666666,
2016-05-15,Rice,54.08487917900269,,42.58333333333333,
2016-05-16,Rice,47.64811883615166,,16.666666666666668,
2016-05-17,Rice,64.9740586001752,,16.666666666666668,
2016-05-18,Rice,48.5658371807185,,42.58333333333333,
2016-05-19,Rice,29.24852950085728,,16.666666666666668,
2016-05-20,Rice,55.60585641740232,,53.08333333333333,
2016-05-21,Rice,1.6511962410837242,,42.58333333333333,
2016-05-22,Rice,59.23539404456267,,42.58333333333333,
2016-05-23,Rice,50.245321463275445,,42.58333333333333,
2016-05-24,Rice,1.2938172026651635,,53.08333333333333,
2016-05-25,Rice,37.55168035483746,,27.33333333333333,
2016-05-26,Rice,67.38775235058142,,16.666666666666668,
2016-05-27,Rice,61.11551226172146,,27.33333333333333,
2016-05-28,Rice,60.33570391865754,,42.58333333333333,
2016-05-29,Rice,30.209647219231453,,53.08333333333333,
2016-05-30,Rice,40.32093835785257,,16.666666666666668,
2016-05-31,Rice,60.07324036195767,,42.58333333333333,
2016-06-01,Rice,1.063561690697501,,16.666666666666668,
2016-06-02,Rice,72.47859912510587,,72.66666666666666,
2016-06-03,Rice,70.54047865178848,,72.66666666666666,
2016-06-04,Rice,17.712907838646586,,72.66666666666666,
2016-06-05,Rice,0.0,,27.33333333333333,
2016-06-06,Rice,12.598227425853583,,53.08333333333333,
2016-06-07,Rice,0.0,,72.66666666666666,
2016-06-08,Rice,2.7920532896690418,,42.58333333333333,
2016-06-09,Rice,43.52401680079368,,53.08333333333333,
2016-06-10,Rice,0.0,,53.08333333333333,
2016-06-11,Rice,0.0,,16.666666666666668,
2016-06-12,Rice,0.0,,16.666666666666668,
2016-06-13,Rice,9.218432434656119,,53.08333333333333,
2016-06-14,Rice,8.770286075355944,,53.08333333333333,
2016-06-15,Rice,2.469954893176233,,42.58333333333333,
2016-06-16,Rice,24.44124349212203,,42.58333333333333,
2016-06-17,Rice,0.0,,27.33333333333333,
2016-06-18,Rice,0.0,,16.666666666666668,
2016-06-19,Rice,0.0,,42.58333333333333,
2016-06-20,Rice,0.0,,53.08333333333333,
2016-06-21,Rice,0.4150644383124842,,27.33333333333333,
2016-06-22,Rice,0.0,,27.33333333333333,
2016-06-23,Rice,30.94323652140233,,53.08333333333333,
2016-06-24,Rice,21.013916227622257,,42.58333333333333,
2016-06-25,Rice,0.0,,27.33333333333333,
2016-06-26,Rice,10.995674411992551,,53.08333333333333,
2016-06-27,Rice,4.745547156766953,,27.33333333333333,
2016-06-28,Rice,0.0,,16.666666666666668,
2016-06-29,Rice,0.0,,16.666666666666668,
2016-06-30,Rice,0.0,,53.08333333333333,
2016-07-01,Rice,37.183761105364304,,27.33333333333333,
2016-07-02,Rice,11.073185764154044,,42.58333333333333,
2016-07-03,Rice,52.87244401474165,,53.08333333333333,
2016-07-04,Rice,0.0,,53.08333333333333,
2016-07-05,Rice,0.0,,42.58333333333333,
2016-07-06,Rice,0.0,,42.58333333333333,
2016-07-07,Rice,0.0,,27.33333333333333,
2016-07-08,Rice,42.7266582911756,,27.33333333333333,
2016-07-09,Rice,0.0,,27.33333333333333,
2016-07-10,Rice,0.37788779293688535,,16.666666666666668,
2016-07-11,Rice,0.0,,72.66666666666666,
2016-07-12,Rice,0.0,,42.58333333333333,
2016-07-13,Rice,0.0,,53.08333333333333,
2016-07-14,Rice,37.31395557143264,,72.66666666666666,
2016-07-15,Rice,47.45277970207161,,42.58333333333333,
2016-07-16,Rice,0.0,,27.33333333333333,
2016-07-17,Rice,51.08512235794133,,53.08333333333333,
2016-07-18,Rice,0.0,,53.08333333333333,
2016-07-19,Rice,2.9646369536997774,,42.58333333333333,
2016-07-20,Rice,21.2653100087351,,72.66666666666666,
2016-07-21,Rice,0.0,,42.58333333333333,
2016-07-22,Rice,14.385474775791158,,16.666666666666668,
2016-07-23,Rice,0.0,,53.08333333333333,
2016-07-24,Rice,0.0,,27.33333333333333,
2016-07-25,Rice,25.42791072338196,,16.666666666666668,
2016-07-26,Rice,13.753137964166855,,72.66666666666666,
2016-07-27,Rice,2.732829116530393,,53.08333333333333,
2016-07-28,Rice,0.0,,16.666666666666668,
2016-07-29,Rice,0.0,,42.58333333333333,
2016-07-30,Rice,52.83572935249573,,53.08333333333333,
2016-07-31,Rice,0.0,,27.33333333333333,
2016-08-01,Rice,14.82025946184115,,16.666666666666668,
2016-08-02,Rice,0.0,,53.08333333333333,
2016-08-03,Rice,4.915956656509781,,72.66666666666666,
2016-08-04,Rice,31.717395609498396,,53.08333333333333,
2016-08-05,Rice,0.0,,53.08333333333333,
2016-08-06,Rice,0.0,,27.33333333333333,
2016-08-07,Rice,0.0,,27.33333333333333,
2016-08-08,Rice,28.8442038789524,,16.666666666666668,
2016-08-09,Rice,53.36502963378196,,27.33333333333333,
2016-08-10,Rice,0.0,,53.08333333333333,
2016-08-11,Rice,0.0,,42.58333333333333,
2016-08-12,Rice,3.480514754948807,,16.666666666666668,
2016-08-13,Rice,0.0,,16.666666666666668,
2016-08-14,Rice,6.9150574132052895,,16.666666666666668,
2016-08-15,Rice,43.47665294185108,,16.666666666666668,
2016-08-16,Rice,0.0,,16.666666666666668,
2016-08-17,Rice,0.0,,53.08333333333333,
2016-08-18,Rice,28.55668981755324,,16.666666666666668,
2016-08-19,Rice,0.0,,53.08333333333333,
2016-08-20,Rice,0.0,,53.08333333333333,
2016-08-21,Rice,0.0,,42.58333333333333,
2016-08-22,Rice,65.9410590617083,,27.33333333333333,
2016-08-23,Rice,0.0,,16.666666666666668,
2016-08-24,Rice,23.78511491541247,,16.666666666666668,
2016-08-25,Rice,24.13354275877449,,53.08333333333333,
2016-08-26,Rice,30.50998258932863,,53.08333333333333,
2016-08-27,Rice,10.583258961751053,,16.666666666666668,
2016-08-28,Rice,38.448881724614864,,42.58333333333333,
2016-08-29,Rice,3.9509334345107696,,27.33333333333333,
2016-08-30,Rice,0.0,,72.66666666666666,
2016-08-31,Rice,52.78169093536093,,53.08333333333333,
2016-09-01,Rice,50.20727022415757,,42.58333333333333,
2016-09-02,Rice,81.24216804385055,,72.66666666666666,
2016-09-03,Rice,0.0,,42.58333333333333,
2016-09-04,Rice,0.0,,53.08333333333333,
2016-09-05,Rice,10.588213842781244,,16.666666666666668,
2016-09-06,Rice,34.2409276981365,,42.58333333333333,
2016-09-07,Rice,65.58159603877775,,72.66666666666666,
2016-09-08,Rice,38.71843390775712,,72.66666666666666,
2016-09-09,Rice,65.94947816249098,,42.58333333333333,
2016-09-10,Rice,46.428169001335306,,53.08333333333333,
2016-09-11,Rice,111.19429970273129,,72.66666666666666,
2016-09-12,Rice,0.0,,53.08333333333333,
2016-09-13,Rice,45.36383337425848,,53.08333333333333,
2016-09-14,Rice,62.753366360746725,,72.66666666666666,
2016-09-15,Rice,56.105085231346536,,16.666666666666668,
2016-09-16,Rice,62.28169071226654,,72.66666666666666,
2016-09-17,Rice,73.94266438633592,,53.08333333333333,
2016-09-18,Rice,39.45230754283244,,42.58333333333333,
2016-09-19,Rice,20.374404807809302,,53.08333333333333,
2016-09-20,Rice,38.902598380110106,,27.33333333333333,
2016-09-21,Rice,61.37824929143865,,27.33333333333333,
2016-09-22,Rice,83.6433145805242,,53.08333333333333,
2016-09-23,Rice,46.21568589152741,,72.66666666666666,
2016-09-24,Rice,20.83526484176968,,53.08333333333333,
2016-09-25,Rice,72.90753174940161,,72.66666666666666,
2016-09-26,Rice,24.253571456948976,,53.08333333333333,
2016-09-27,Rice,31.98580323931799,,53.08333333333333,
2016-09-28,Rice,35.95256595516311,,27.33333333333333,
2016-09-29,Rice,5.369565031346671,,42.58333333333333,
2016-09-30,Rice,0.0,,72.66666666666666,
2016-10-01,Rice,38.70801482751106,,27.33333333333333,
2016-10-02,Rice,30.991737950927835,,53.08333333333333,
2016-10-03,Rice,22.800188364490136,,27.33333333333333,
2016-10-04,Rice,53.301434464478106,,16.666666666666668,
2016-10-05,Rice,0.0,,72.66666666666666,
2016-10-06,Rice,50.36911619312298,,16.666666666666668,
2016-10-07,Rice,28.52825891047121,,53.08333333333333,
2016-10-08,Rice,5.94650955573594,,27.33333333333333,
2016-10-09,Rice,33.133341382417484,,72.66666666666666,
2016-10-10,Rice,5.427361215200744,,42.58333333333333,
2016-10-11,Rice,0.0,,72.66666666666666,
2016-10-12,Rice,60.062884488001956,,27.33333333333333,
2016-10-13,Rice,4.041210873242207,,53.08333333333333,
2016-10-14,Rice,48.90597356955456,,16.666666666666668,
2016-10-15,Rice,43.01005231475879,,27.33333333333333,
2016-10-16,Rice,0.0,,42.58333333333333,
2016-10-17,Rice,3.6671164046756637,,42.58333333333333,
2016-10-18,Rice,15.932188550541884,,72.66666666666666,
2016-10-19,Rice,57.851923572354096,,16.666666666666668,
2016-10-20,Rice,0.0,,42.58333333333333,
2016-10-21,Rice,42.772316133255885,,16.666666666666668,
2016-10-22,Rice,2.8524469185838512,,42.58333333333333,
2016-10-23,Rice,46.67843978112536,,42.58333333333333,
2016-10-24,Rice,0.0,,16.666666666666668,
2016-10-25,Rice,80.63892610314377,,53.08333333333333,
2016-10-26,Rice,31.54068579698241,,72.66666666666666,
2016-10-27,Rice,39.670524495809744,,42.58333333333333,
2016-10-28,Rice,44.28713849371072,,42.58333333333333,
2016-10-29,Rice,33.96864196648288,,27.33333333333333,
2016-10-30,Rice,42.89549661626626,,42.58333333333333,
2016-10-31,Rice,15.35953936318821,,16.666666666666668,
2016-11-01,Rice,16.616838561434143,,53.08333333333333,
2016-11-02,Rice,52.70192336764229,,53.08333333333333,
2016-11-03,Rice,54.7130703950849,,27.33333333333333,
2016-11-04,Rice,14.452340547864718,,27.33333333333333,
2016-11-05,Rice,34.07827516097058,,27.33333333333333,
2016-11-06,Rice,60.51322471527021,,42.58333333333333,
2016-11-07,Rice,6.658288015702055,,16.666666666666668,
2016-11-08,Rice,15.1302162771795,,27.33333333333333,
2016-11-09,Rice,0.0,,53.08333333333333,
2016-11-10,Rice,15.689355872038124,,53.08333333333333,
2016-11-11,Rice,11.080489870885996,,72.66666666666666,
2016-11-12,Rice,41.436226420325305,,42.58333333333333,
2016-11-13,Rice,0.9359396636772992,,42.58333333333333,
2016-11-14,Rice,49.32172482341973,,42.58333333333333,
2016-11-15,Rice,0.0,,53.08333333333333,
2016-11-16,Rice,0.0,,27.33333333333333,
2016-11-17,Rice,52.62376607122034,,42.58333333333333,
2016-11-18,Rice,34.68221340421684,,42.58333333333333,
2016-11-19,Rice,9.46750043835667,,72.66666666666666,
2016-11-20,Rice,42.46367239470067,,42.58333333333333,
2016-11-21,Rice,2.2757618280643364,,42.58333333333333,
2016-11-22,Rice,97.34124058927794,,72.66666666666666,
2016-11-23,Rice,0.0,,42.58333333333333,
2016-11-24,Rice,119.76210285967889,,72.66666666666666,
2016-11-25,Rice,35.804861375204844,,27.33333333333333,
2016-11-26,Rice,0.0,,27.33333333333333,
2016-11-27,Rice,2.272025235655523,,72.66666666666666,
2016-11-28,Rice,69.81649707917673,,72.66666666666666,
2016-11-29,Rice,76.19451003544,,53.08333333333333,
2016-11-30,Rice,50.82170877386285,,42.58333333333333,
2016-12-01,Rice,0.0,,42.58333333333333,
2016-12-02,Rice,0.0,,27.33333333333333,
2016-12-03,Rice,0.0,,16.666666666666668,
2016-12-04,Rice,0.0,,42.58333333333333,
2016-12-05,Rice,0.0,,72.66666666666666,
2016-12-06,Rice,0.0,,42.58333333333333,
2016-12-07,Rice,63.40063382154949,,53.08333333333333,
2016-12-08,Rice,0.0,,27.33333333333333,
2016-12-09,Rice,36.07873578476542,,27.33333333333333,
2016-12-10,Rice,0.0,,27.33333333333333,
2016-12-11,Rice,0.0,,42.58333333333333,
2016-12-12,Rice,0.0,,53.08333333333333,
2016-12-13,Rice,0.0,,16.666666666666668,
2016-12-14,Rice,51.10813717555115,,72.66666666666666,
2016-12-15,Rice,0.0,,72.66666666666666,
2016-12-16,Rice,38.45221686941283,,42.58333333333333,
2016-12-17,Rice,0.0,,16.666666666666668,
2016-12-18,Rice,18.308018299700567,,16.666666666666668,
2016-12-19,Rice,29.698016835458986,,72.66666666666666,
2016-12-20,Rice,6.733984882419193,,16.666666666666668,
2016-12-21,Rice,0.0,,72.66666666666666,
2016-12-22,Rice,0.0,,16.666666666666668,
2016-12-23,Rice,33.399281675100184,,53.08333333333333,
2016-12-24,Rice,0.0,,53.08333333333333,
2016-12-25,Rice,23.66703384904177,,72.66666666666666,
2016-12-26,Rice,0.0,,27.33333333333333,
2016-12-27,Rice,5.646072220882029,,16.666666666666668,
2016-12-28,Rice,27.753417185326047,,42.58333333333333,
2016-12-29,Rice,0.0,,27.33333333333333,
2016-12-30,Rice,55.38277990010359,,27.33333333333333,
2016-12-31,Rice,0.0,,72.66666666666666,
2017-01-01,Rice,0.0,,42.58333333333333,
2017-01-02,Rice,75.18455484916701,,72.66666666666666,
2017-01-03,Rice,20.96975680155785,,42.58333333333333,
2017-01-04,Rice,69.45227377520766,,16.666666666666668,
2017-01-05,Rice,0.0,,72.66666666666666,
2017-01-06,Rice,51.787032603910056,,16.666666666666668,
2017-01-07,Rice,25.74382128384784,,27.33333333333333,
2017-01-08,Rice,0.0,,16.666666666666668,
2017-01-09,Rice,0.0,,42.58333333333333,
2017-01-10,Rice,18.439939633812955,,42.58333333333333,
2017-01-11,Rice,0.0,,27.33333333333333,
2017-01-12,Rice,41.4646769184629,,42.58333333333333,
2017-01-13,Rice,54.9459512998056,,53.08333333333333,
2017-01-14,Rice,0.0,,42.58333333333333,
2017-01-15,Rice,71.13627505049077,,42.58333333333333,
2017-01-16,Rice,68.49844431839472,,42.58333333333333,
2017-01-17,Rice,0.0,,27.33333333333333,
2017-01-18,Rice,0.0,,27.33333333333333,
2017-01-19,Rice,0.0,,72.66666666666666,
